User_ID,Topic,Sentiment,Comment_Time,cleaned_comment
196,Sách,Tích cực,2023-08-12 06:56:22,sản phẩm sách thực sự tốt so các thương hiệu khác
196,Laptops,Tích cực,2023-11-11 09:04:22,sản phẩm laptops thực sự tốt so các thương hiệu khác
196,Laptops,Tiêu cực,2023-06-29 03:01:49,dịch vụ hỗ trợ sau bán hàng laptops quá kém
196,Giày dép,Tích cực,2023-11-17 12:29:41,thích sản phẩm giày dép chất lượng tuyệt vời
196,Đồ điện tử,Tích cực,2023-10-06 03:38:05,mình mua đồ điện tử hài lòng
196,Laptops,Tích cực,2023-05-22 21:30:58,mình mua laptops hài lòng
196,Laptops,Tích cực,2023-08-13 16:34:57,mình mua laptops hài lòng
196,Giày dép,Tiêu cực,2023-04-04 04:53:48,bao giờ mua giày dép nữa
196,Giày dép,Tiêu cực,2023-10-03 17:29:41,sản phẩm giày dép đạt kỳ vọng thất vọng
196,Sách,Tích cực,2023-12-29 12:29:40,thích sản phẩm sách chất lượng tuyệt vời
196,Sách,Trung tính,2023-01-06 16:13:52,sách ổn gì đặc biệt
196,Sách,Tiêu cực,2023-07-20 06:22:17,bao giờ mua sách nữa
196,Sách,Tích cực,2023-12-28 03:53:34,sản phẩm sách thực sự tốt so các thương hiệu khác
196,Smartphone,Tiêu cực,2023-12-07 18:00:56,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
196,Laptops,Tiêu cực,2023-03-17 04:11:35,sản phẩm laptops đạt kỳ vọng thất vọng
196,Giày dép,Trung tính,2023-01-16 18:51:45,giày dép ổn gì đặc biệt
196,Laptops,Tích cực,2023-09-24 10:35:29,mình mua laptops hài lòng
196,Smartphone,Tiêu cực,2023-08-30 01:21:28,bao giờ mua smartphone nữa
196,Smartphone,Trung tính,2023-03-02 10:55:02,bao giờ mua smartphone nữa
196,Đồ điện tử,Tích cực,2023-07-03 16:47:48,thích sản phẩm đồ điện tử chất lượng tuyệt vời
196,Đồ điện tử,Tiêu cực,2023-07-15 07:37:16,bao giờ mua đồ điện tử nữa
196,Laptops,Tích cực,2023-07-17 12:43:11,mình mua laptops hài lòng
196,Đồ điện tử,Tích cực,2023-05-23 13:04:47,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
197,Smartphone,Tích cực,2023-03-23 14:05:46,sản phẩm smartphone thực sự tốt so các thương hiệu khác
197,Đồ điện tử,Tiêu cực,2023-08-10 19:07:27,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
197,Sách,Tiêu cực,2023-12-20 23:56:37,bao giờ mua sách nữa
197,Laptops,Trung tính,2023-12-19 09:59:05,bao giờ mua laptops nữa
197,Sách,Tích cực,2023-02-02 15:52:16,mình mua sách hài lòng
197,Đồ điện tử,Tiêu cực,2023-08-09 10:45:16,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
197,Giày dép,Tiêu cực,2023-05-10 08:44:00,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
197,Sách,Tiêu cực,2023-05-06 05:44:21,sản phẩm sách đạt kỳ vọng thất vọng
197,Smartphone,Tích cực,2023-07-17 05:32:06,thích sản phẩm smartphone chất lượng tuyệt vời
197,Laptops,Trung tính,2023-11-25 04:15:53,laptops ổn gì đặc biệt
197,Sách,Tiêu cực,2023-06-25 14:52:52,sản phẩm sách đạt kỳ vọng thất vọng
197,Laptops,Tích cực,2023-03-25 15:05:45,thích sản phẩm laptops chất lượng tuyệt vời
197,Sách,Tích cực,2023-02-23 19:51:10,mình mua sách hài lòng
197,Sách,Tích cực,2023-01-29 01:37:40,mình mua sách hài lòng
197,Laptops,Trung tính,2023-06-06 21:29:39,laptops ổn gì đặc biệt
197,Sách,Tiêu cực,2023-01-13 13:31:52,dịch vụ hỗ trợ sau bán hàng sách quá kém
197,Laptops,Trung tính,2023-05-18 05:06:11,laptops ổn gì đặc biệt
197,Giày dép,Tích cực,2023-02-28 21:45:57,thích sản phẩm giày dép chất lượng tuyệt vời
197,Sách,Tiêu cực,2023-12-08 15:01:26,dịch vụ hỗ trợ sau bán hàng sách quá kém
197,Sách,Trung tính,2023-09-01 20:39:39,sách ổn gì đặc biệt
197,Sách,Tiêu cực,2023-09-12 20:29:16,sản phẩm sách đạt kỳ vọng thất vọng
197,Laptops,Tiêu cực,2023-09-02 17:56:04,bao giờ mua laptops nữa
197,Đồ điện tử,Trung tính,2023-05-14 13:17:50,thích sản phẩm đồ điện tử chất lượng tuyệt vời
197,Sách,Tiêu cực,2023-10-04 21:53:12,dịch vụ hỗ trợ sau bán hàng sách quá kém
197,Giày dép,Tích cực,2023-03-26 12:33:31,thích sản phẩm giày dép chất lượng tuyệt vời
197,Giày dép,Tiêu cực,2023-09-06 19:47:36,thích sản phẩm giày dép chất lượng tuyệt vời
197,Laptops,Tiêu cực,2023-04-03 01:41:14,dịch vụ hỗ trợ sau bán hàng laptops quá kém
197,Smartphone,Tích cực,2023-12-09 15:51:50,mình mua smartphone hài lòng
197,Đồ điện tử,Tích cực,2023-08-17 23:54:47,mình mua đồ điện tử hài lòng
197,Đồ điện tử,Trung tính,2023-01-28 02:06:40,đồ điện tử ổn gì đặc biệt
197,Smartphone,Tích cực,2023-02-26 06:20:39,sản phẩm smartphone thực sự tốt so các thương hiệu khác
197,Laptops,Tích cực,2023-08-21 18:27:37,sản phẩm laptops thực sự tốt so các thương hiệu khác
197,Sách,Tiêu cực,2023-09-21 15:33:32,bao giờ mua sách nữa
197,Đồ điện tử,Tích cực,2023-11-17 23:34:18,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
197,Sách,Tích cực,2023-08-03 01:49:34,sản phẩm sách thực sự tốt so các thương hiệu khác
197,Giày dép,Tiêu cực,2023-02-01 05:15:59,bao giờ mua giày dép nữa
197,Smartphone,Tiêu cực,2023-06-21 20:16:01,bao giờ mua smartphone nữa
197,Giày dép,Tích cực,2023-05-21 12:35:58,sản phẩm giày dép thực sự tốt so các thương hiệu khác
197,Smartphone,Trung tính,2023-01-01 18:43:50,smartphone ổn gì đặc biệt
197,Giày dép,Tích cực,2023-09-19 05:33:12,mình mua giày dép hài lòng
197,Giày dép,Tích cực,2023-09-26 09:10:02,mình mua giày dép hài lòng
197,Giày dép,Tiêu cực,2023-03-30 09:47:18,bao giờ mua giày dép nữa
197,Laptops,Tích cực,2023-08-17 09:57:16,thích sản phẩm laptops chất lượng tuyệt vời
197,Giày dép,Tích cực,2023-09-13 19:20:54,mình mua giày dép hài lòng
197,Laptops,Trung tính,2023-03-24 23:35:05,laptops ổn gì đặc biệt
197,Giày dép,Tiêu cực,2023-04-03 14:53:19,mình mua giày dép hài lòng
197,Smartphone,Tiêu cực,2023-05-12 08:07:57,bao giờ mua smartphone nữa
197,Laptops,Tiêu cực,2023-11-10 02:23:24,bao giờ mua laptops nữa
197,Smartphone,Tích cực,2023-11-26 05:20:01,thích sản phẩm smartphone chất lượng tuyệt vời
197,Laptops,Tiêu cực,2023-08-25 03:29:41,dịch vụ hỗ trợ sau bán hàng laptops quá kém
198,Đồ điện tử,Tích cực,2023-05-20 01:38:15,thích sản phẩm đồ điện tử chất lượng tuyệt vời
198,Đồ điện tử,Tích cực,2023-10-01 12:18:40,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
198,Laptops,Trung tính,2023-11-26 15:39:03,laptops ổn gì đặc biệt
198,Sách,Tiêu cực,2023-06-29 20:27:04,dịch vụ hỗ trợ sau bán hàng sách quá kém
198,Sách,Trung tính,2023-03-11 01:10:06,sách ổn gì đặc biệt
198,Laptops,Tiêu cực,2023-01-01 18:30:25,bao giờ mua laptops nữa
198,Smartphone,Trung tính,2023-02-24 19:18:37,smartphone ổn gì đặc biệt
198,Laptops,Tích cực,2023-07-30 07:29:08,mình mua laptops hài lòng
198,Laptops,Tiêu cực,2023-11-15 21:36:23,sản phẩm laptops đạt kỳ vọng thất vọng
198,Sách,Tiêu cực,2023-10-24 17:19:57,sản phẩm sách đạt kỳ vọng thất vọng
198,Đồ điện tử,Tiêu cực,2023-10-10 22:41:51,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
198,Smartphone,Tích cực,2023-07-28 18:23:51,thích sản phẩm smartphone chất lượng tuyệt vời
198,Đồ điện tử,Tiêu cực,2023-04-09 09:01:22,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
198,Đồ điện tử,Tích cực,2023-07-10 23:21:14,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
198,Giày dép,Tiêu cực,2023-03-09 11:23:31,bao giờ mua giày dép nữa
198,Smartphone,Tiêu cực,2023-10-22 20:32:35,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
198,Smartphone,Tiêu cực,2023-04-20 06:39:06,bao giờ mua smartphone nữa
198,Smartphone,Tiêu cực,2023-03-20 01:24:24,bao giờ mua smartphone nữa
198,Smartphone,Tiêu cực,2023-04-17 01:26:32,bao giờ mua smartphone nữa
198,Sách,Tiêu cực,2023-05-10 02:35:23,dịch vụ hỗ trợ sau bán hàng sách quá kém
198,Sách,Tích cực,2023-01-19 13:37:04,thích sản phẩm sách chất lượng tuyệt vời
198,Laptops,Tiêu cực,2023-11-02 06:25:18,dịch vụ hỗ trợ sau bán hàng laptops quá kém
198,Giày dép,Trung tính,2023-03-07 02:34:10,giày dép ổn gì đặc biệt
198,Giày dép,Tích cực,2023-08-27 09:18:46,thích sản phẩm giày dép chất lượng tuyệt vời
198,Laptops,Tích cực,2023-08-20 09:48:49,sản phẩm laptops thực sự tốt so các thương hiệu khác
198,Đồ điện tử,Tiêu cực,2023-08-18 10:06:06,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
198,Smartphone,Tích cực,2023-09-03 23:04:46,mình mua smartphone hài lòng
198,Smartphone,Tích cực,2023-11-14 16:46:52,thích sản phẩm smartphone chất lượng tuyệt vời
198,Đồ điện tử,Trung tính,2023-04-11 00:34:47,đồ điện tử ổn gì đặc biệt
198,Smartphone,Tích cực,2023-04-19 00:14:48,bao giờ mua smartphone nữa
198,Smartphone,Trung tính,2023-07-09 04:36:05,sản phẩm smartphone đạt kỳ vọng thất vọng
198,Đồ điện tử,Tiêu cực,2023-06-21 01:03:43,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
198,Sách,Tiêu cực,2023-03-14 12:05:39,bao giờ mua sách nữa
198,Smartphone,Tích cực,2023-08-01 06:49:28,thích sản phẩm smartphone chất lượng tuyệt vời
198,Đồ điện tử,Trung tính,2023-03-16 03:08:21,đồ điện tử ổn gì đặc biệt
198,Sách,Tích cực,2023-01-08 07:24:59,sản phẩm sách thực sự tốt so các thương hiệu khác
198,Giày dép,Trung tính,2023-10-16 04:40:13,giày dép ổn gì đặc biệt
198,Giày dép,Trung tính,2023-03-17 11:52:56,giày dép ổn gì đặc biệt
198,Đồ điện tử,Tích cực,2023-05-24 01:26:25,sản phẩm đồ điện tử thực sự tốt so các thương hiệu khác
198,Sách,Tích cực,2023-11-25 00:57:00,thích sản phẩm sách chất lượng tuyệt vời
198,Giày dép,Tiêu cực,2023-11-03 20:22:10,sản phẩm giày dép đạt kỳ vọng thất vọng
198,Đồ điện tử,Tiêu cực,2023-05-26 16:47:20,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
198,Laptops,Tiêu cực,2023-10-07 20:56:38,sản phẩm laptops đạt kỳ vọng thất vọng
198,Laptops,Tiêu cực,2023-08-21 16:09:14,dịch vụ hỗ trợ sau bán hàng laptops quá kém
198,Laptops,Tích cực,2023-11-03 17:50:01,sản phẩm laptops thực sự tốt so các thương hiệu khác
198,Smartphone,Tiêu cực,2023-02-01 17:22:26,bao giờ mua smartphone nữa
198,Laptops,Trung tính,2023-06-09 01:25:05,mình mua laptops hài lòng
198,Smartphone,Tiêu cực,2023-06-23 14:21:00,bao giờ mua smartphone nữa
198,Smartphone,Trung tính,2023-05-21 21:17:37,thích sản phẩm smartphone chất lượng tuyệt vời
198,Smartphone,Tiêu cực,2023-02-23 06:59:33,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
199,Sách,Tích cực,2023-05-07 06:23:41,sản phẩm sách thực sự tốt so các thương hiệu khác
199,Smartphone,Tích cực,2023-08-17 22:42:24,thích sản phẩm smartphone chất lượng tuyệt vời
199,Smartphone,Tích cực,2023-06-14 13:54:17,thích sản phẩm smartphone chất lượng tuyệt vời
199,Đồ điện tử,Tích cực,2023-01-07 04:34:35,thích sản phẩm đồ điện tử chất lượng tuyệt vời
199,Laptops,Trung tính,2023-03-10 07:22:50,laptops ổn gì đặc biệt
199,Laptops,Tiêu cực,2023-11-10 16:48:02,sản phẩm laptops đạt kỳ vọng thất vọng
199,Sách,Tích cực,2023-04-25 04:48:36,mình mua sách hài lòng
199,Sách,Tích cực,2023-07-04 02:14:34,thích sản phẩm sách chất lượng tuyệt vời
199,Smartphone,Tiêu cực,2023-10-28 17:18:12,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
199,Smartphone,Tiêu cực,2023-07-17 00:36:27,sản phẩm smartphone đạt kỳ vọng thất vọng
199,Đồ điện tử,Tiêu cực,2023-12-30 10:42:15,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
199,Giày dép,Tiêu cực,2023-07-23 01:05:54,sản phẩm giày dép đạt kỳ vọng thất vọng
199,Giày dép,Tích cực,2023-09-16 13:50:58,sản phẩm giày dép thực sự tốt so các thương hiệu khác
199,Giày dép,Tích cực,2023-05-14 01:41:14,mình mua giày dép hài lòng
199,Smartphone,Tích cực,2023-04-18 16:05:47,sản phẩm smartphone thực sự tốt so các thương hiệu khác
199,Sách,Tích cực,2023-07-14 20:44:03,sản phẩm sách thực sự tốt so các thương hiệu khác
199,Sách,Tích cực,2023-03-06 00:12:39,thích sản phẩm sách chất lượng tuyệt vời
199,Smartphone,Tích cực,2023-05-28 15:07:22,smartphone ổn gì đặc biệt
199,Smartphone,Tích cực,2023-09-02 15:01:32,mình mua smartphone hài lòng
199,Smartphone,Tiêu cực,2023-03-27 15:09:31,bao giờ mua smartphone nữa
199,Sách,Tiêu cực,2023-03-27 16:57:42,sản phẩm sách đạt kỳ vọng thất vọng
199,Giày dép,Tiêu cực,2023-09-13 06:14:28,bao giờ mua giày dép nữa
199,Giày dép,Trung tính,2023-02-21 14:39:39,sản phẩm giày dép thực sự tốt so các thương hiệu khác
199,Giày dép,Tích cực,2023-12-11 18:09:30,sản phẩm giày dép thực sự tốt so các thương hiệu khác
199,Smartphone,Tích cực,2023-01-08 09:49:27,mình mua smartphone hài lòng
199,Sách,Trung tính,2023-07-02 15:55:49,sách ổn gì đặc biệt
199,Đồ điện tử,Tiêu cực,2023-05-16 03:58:59,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
199,Sách,Trung tính,2023-10-16 14:06:49,bao giờ mua sách nữa
199,Smartphone,Tiêu cực,2023-07-26 04:03:16,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
199,Sách,Trung tính,2023-07-16 10:16:10,sách ổn gì đặc biệt
199,Sách,Trung tính,2023-05-04 10:40:42,mình mua sách hài lòng
199,Đồ điện tử,Tích cực,2023-06-14 02:39:49,mình mua đồ điện tử hài lòng
199,Smartphone,Tích cực,2023-02-07 22:12:06,sản phẩm smartphone thực sự tốt so các thương hiệu khác
199,Sách,Tích cực,2023-03-31 05:20:55,thích sản phẩm sách chất lượng tuyệt vời
199,Đồ điện tử,Tích cực,2023-06-14 06:06:45,mình mua đồ điện tử hài lòng
199,Sách,Tiêu cực,2023-09-04 06:29:36,dịch vụ hỗ trợ sau bán hàng sách quá kém
199,Laptops,Tiêu cực,2023-03-10 10:17:32,mình mua laptops hài lòng
199,Đồ điện tử,Tiêu cực,2023-03-29 02:03:50,mình mua đồ điện tử hài lòng
199,Giày dép,Tiêu cực,2023-12-13 05:31:05,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
199,Laptops,Trung tính,2023-07-22 00:15:23,laptops ổn gì đặc biệt
199,Sách,Tiêu cực,2023-03-26 06:00:27,bao giờ mua sách nữa
199,Laptops,Tiêu cực,2023-10-27 11:09:37,bao giờ mua laptops nữa
199,Smartphone,Tiêu cực,2023-08-06 10:38:05,sản phẩm smartphone đạt kỳ vọng thất vọng
199,Giày dép,Tích cực,2023-06-02 17:04:30,mình mua giày dép hài lòng
199,Laptops,Tích cực,2023-11-09 07:44:01,thích sản phẩm laptops chất lượng tuyệt vời
199,Laptops,Tích cực,2023-01-31 17:34:05,mình mua laptops hài lòng
199,Giày dép,Tích cực,2023-01-22 00:20:09,sản phẩm giày dép thực sự tốt so các thương hiệu khác
199,Laptops,Tích cực,2023-11-12 18:23:28,sản phẩm laptops thực sự tốt so các thương hiệu khác
199,Đồ điện tử,Trung tính,2023-09-23 00:02:30,bao giờ mua đồ điện tử nữa
199,Giày dép,Tiêu cực,2023-07-04 14:20:53,bao giờ mua giày dép nữa
200,Smartphone,Tiêu cực,2023-05-11 16:29:04,bao giờ mua smartphone nữa
200,Đồ điện tử,Tiêu cực,2023-02-11 12:15:47,mình mua đồ điện tử hài lòng
200,Sách,Tích cực,2023-06-14 19:58:54,thích sản phẩm sách chất lượng tuyệt vời
200,Giày dép,Tiêu cực,2023-10-21 12:37:43,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
200,Sách,Tích cực,2023-10-01 14:31:44,thích sản phẩm sách chất lượng tuyệt vời
200,Giày dép,Tiêu cực,2023-12-29 09:34:07,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
200,Giày dép,Tích cực,2023-12-24 14:27:03,thích sản phẩm giày dép chất lượng tuyệt vời
200,Smartphone,Tích cực,2023-01-09 08:57:27,thích sản phẩm smartphone chất lượng tuyệt vời
200,Smartphone,Tích cực,2023-07-20 01:07:13,thích sản phẩm smartphone chất lượng tuyệt vời
200,Giày dép,Tích cực,2023-02-02 06:46:40,sản phẩm giày dép thực sự tốt so các thương hiệu khác
200,Giày dép,Tích cực,2023-06-05 01:59:16,sản phẩm giày dép thực sự tốt so các thương hiệu khác
200,Laptops,Tiêu cực,2023-04-23 22:59:28,dịch vụ hỗ trợ sau bán hàng laptops quá kém
200,Sách,Tích cực,2023-12-19 01:46:46,sản phẩm sách thực sự tốt so các thương hiệu khác
200,Giày dép,Tiêu cực,2023-05-28 16:13:37,bao giờ mua giày dép nữa
200,Smartphone,Tiêu cực,2023-04-05 17:40:50,bao giờ mua smartphone nữa
200,Giày dép,Tiêu cực,2023-09-16 18:52:51,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
200,Laptops,Tích cực,2023-03-20 14:41:31,sản phẩm laptops thực sự tốt so các thương hiệu khác
200,Đồ điện tử,Tích cực,2023-05-13 11:13:18,thích sản phẩm đồ điện tử chất lượng tuyệt vời
200,Sách,Trung tính,2023-07-20 01:49:29,sách ổn gì đặc biệt
200,Laptops,Trung tính,2023-01-29 06:48:07,sản phẩm laptops thực sự tốt so các thương hiệu khác
200,Giày dép,Tiêu cực,2023-05-21 07:35:00,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
200,Smartphone,Tích cực,2023-07-24 00:22:08,mình mua smartphone hài lòng
200,Giày dép,Trung tính,2023-03-25 12:05:49,giày dép ổn gì đặc biệt
200,Giày dép,Tích cực,2023-05-02 15:04:26,thích sản phẩm giày dép chất lượng tuyệt vời
200,Đồ điện tử,Tiêu cực,2023-01-08 09:08:23,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
200,Đồ điện tử,Trung tính,2023-11-24 22:42:26,đồ điện tử ổn gì đặc biệt
200,Đồ điện tử,Tích cực,2023-11-30 16:52:19,mình mua đồ điện tử hài lòng
200,Giày dép,Tích cực,2023-09-16 05:39:23,thích sản phẩm giày dép chất lượng tuyệt vời
200,Laptops,Tích cực,2023-08-15 12:46:27,sản phẩm laptops thực sự tốt so các thương hiệu khác
200,Laptops,Tích cực,2023-03-04 08:11:47,sản phẩm laptops thực sự tốt so các thương hiệu khác
200,Giày dép,Tích cực,2023-03-14 18:13:31,thích sản phẩm giày dép chất lượng tuyệt vời
200,Smartphone,Tiêu cực,2023-09-01 13:50:14,sản phẩm smartphone đạt kỳ vọng thất vọng
200,Đồ điện tử,Tiêu cực,2023-12-01 21:34:56,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
200,Giày dép,Trung tính,2023-04-30 08:18:35,giày dép ổn gì đặc biệt
200,Đồ điện tử,Tiêu cực,2023-10-03 11:36:24,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
200,Giày dép,Tiêu cực,2023-03-06 03:13:07,sản phẩm giày dép đạt kỳ vọng thất vọng
200,Smartphone,Tiêu cực,2023-02-26 09:07:06,bao giờ mua smartphone nữa
200,Sách,Trung tính,2023-08-27 07:35:34,sách ổn gì đặc biệt
200,Sách,Trung tính,2023-01-07 18:13:05,bao giờ mua sách nữa
200,Smartphone,Tích cực,2023-03-19 04:21:07,sản phẩm smartphone thực sự tốt so các thương hiệu khác
200,Sách,Tích cực,2023-02-01 12:22:17,thích sản phẩm sách chất lượng tuyệt vời
200,Smartphone,Trung tính,2023-12-27 10:23:29,smartphone ổn gì đặc biệt
200,Đồ điện tử,Trung tính,2023-05-03 10:50:43,đồ điện tử ổn gì đặc biệt
200,Đồ điện tử,Tiêu cực,2023-02-16 04:32:50,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
200,Laptops,Tích cực,2023-03-19 01:10:39,mình mua laptops hài lòng
200,Giày dép,Trung tính,2023-05-09 00:17:30,giày dép ổn gì đặc biệt
200,Sách,Tiêu cực,2023-10-20 08:15:39,mình mua sách hài lòng
200,Smartphone,Tiêu cực,2023-01-19 20:09:28,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
200,Đồ điện tử,Tích cực,2023-06-12 08:20:56,thích sản phẩm đồ điện tử chất lượng tuyệt vời
200,Laptops,Tiêu cực,2023-08-18 23:28:39,sản phẩm laptops đạt kỳ vọng thất vọng
201,Sách,Tiêu cực,2023-04-22 21:40:39,dịch vụ hỗ trợ sau bán hàng sách quá kém
201,Sách,Tích cực,2023-12-19 22:11:23,sản phẩm sách thực sự tốt so các thương hiệu khác
201,Smartphone,Tích cực,2023-02-12 09:17:18,thích sản phẩm smartphone chất lượng tuyệt vời
201,Laptops,Tiêu cực,2023-08-07 12:37:26,sản phẩm laptops đạt kỳ vọng thất vọng
201,Smartphone,Tích cực,2023-11-25 14:36:23,thích sản phẩm smartphone chất lượng tuyệt vời
201,Laptops,Tiêu cực,2023-05-31 16:35:11,bao giờ mua laptops nữa
201,Giày dép,Tiêu cực,2023-04-10 03:18:23,bao giờ mua giày dép nữa
201,Giày dép,Tiêu cực,2023-10-24 09:27:24,sản phẩm giày dép đạt kỳ vọng thất vọng
201,Sách,Trung tính,2023-04-21 04:56:44,sách ổn gì đặc biệt
201,Smartphone,Tích cực,2023-12-10 20:09:19,thích sản phẩm smartphone chất lượng tuyệt vời
201,Sách,Tiêu cực,2023-10-05 12:09:13,mình mua sách hài lòng
201,Smartphone,Tích cực,2023-11-06 16:53:11,mình mua smartphone hài lòng
201,Sách,Tiêu cực,2023-05-24 02:01:15,dịch vụ hỗ trợ sau bán hàng sách quá kém
201,Laptops,Tiêu cực,2023-04-03 18:38:33,bao giờ mua laptops nữa
201,Laptops,Tích cực,2023-11-16 09:36:34,sản phẩm laptops thực sự tốt so các thương hiệu khác
201,Giày dép,Tích cực,2023-11-07 12:36:34,mình mua giày dép hài lòng
201,Laptops,Tích cực,2023-04-03 04:55:50,thích sản phẩm laptops chất lượng tuyệt vời
201,Smartphone,Tích cực,2023-06-21 03:42:49,sản phẩm smartphone thực sự tốt so các thương hiệu khác
201,Laptops,Tiêu cực,2023-07-28 14:05:45,sản phẩm laptops đạt kỳ vọng thất vọng
201,Laptops,Tiêu cực,2023-07-16 15:31:51,dịch vụ hỗ trợ sau bán hàng laptops quá kém
201,Sách,Tiêu cực,2023-06-07 02:12:39,sản phẩm sách thực sự tốt so các thương hiệu khác
201,Laptops,Tiêu cực,2023-01-04 16:38:05,bao giờ mua laptops nữa
201,Sách,Tiêu cực,2023-09-04 06:36:28,sách ổn gì đặc biệt
201,Smartphone,Tiêu cực,2023-01-16 12:44:14,sản phẩm smartphone đạt kỳ vọng thất vọng
201,Smartphone,Tiêu cực,2023-11-18 04:14:37,bao giờ mua smartphone nữa
201,Smartphone,Tích cực,2023-10-30 09:33:21,sản phẩm smartphone thực sự tốt so các thương hiệu khác
201,Đồ điện tử,Tích cực,2023-09-14 03:23:27,thích sản phẩm đồ điện tử chất lượng tuyệt vời
201,Laptops,Tiêu cực,2023-12-24 08:39:27,dịch vụ hỗ trợ sau bán hàng laptops quá kém
201,Laptops,Tích cực,2023-04-09 11:38:31,thích sản phẩm laptops chất lượng tuyệt vời
201,Đồ điện tử,Tích cực,2023-12-06 20:37:43,mình mua đồ điện tử hài lòng
201,Giày dép,Trung tính,2023-07-11 07:00:02,giày dép ổn gì đặc biệt
201,Sách,Tích cực,2023-01-05 06:09:07,mình mua sách hài lòng
201,Laptops,Tiêu cực,2023-06-28 19:39:54,bao giờ mua laptops nữa
201,Đồ điện tử,Trung tính,2023-02-27 06:24:00,đồ điện tử ổn gì đặc biệt
201,Sách,Tích cực,2023-04-05 10:07:53,thích sản phẩm sách chất lượng tuyệt vời
201,Laptops,Tích cực,2023-07-24 13:12:57,mình mua laptops hài lòng
201,Smartphone,Tiêu cực,2023-12-08 01:32:34,bao giờ mua smartphone nữa
201,Smartphone,Tiêu cực,2023-06-13 11:08:26,dịch vụ hỗ trợ sau bán hàng smartphone quá kém
201,Smartphone,Trung tính,2023-02-28 03:52:22,smartphone ổn gì đặc biệt
201,Đồ điện tử,Tiêu cực,2023-10-29 03:45:48,dịch vụ hỗ trợ sau bán hàng đồ điện tử quá kém
201,Laptops,Tiêu cực,2023-07-30 13:52:09,bao giờ mua laptops nữa
201,Laptops,Tiêu cực,2023-05-29 13:26:31,dịch vụ hỗ trợ sau bán hàng laptops quá kém
201,Smartphone,Tiêu cực,2023-02-19 23:02:53,bao giờ mua smartphone nữa
201,Laptops,Trung tính,2023-05-02 15:05:57,laptops ổn gì đặc biệt
201,Laptops,Tích cực,2023-08-12 02:36:33,sản phẩm laptops thực sự tốt so các thương hiệu khác
201,Sách,Tích cực,2023-01-18 03:30:47,mình mua sách hài lòng
201,Laptops,Tiêu cực,2023-05-25 22:39:49,sản phẩm laptops đạt kỳ vọng thất vọng
201,Laptops,Trung tính,2023-01-08 04:30:26,laptops ổn gì đặc biệt
201,Smartphone,Tích cực,2023-10-01 02:39:06,mình mua smartphone hài lòng
201,Laptops,Tích cực,2023-08-18 15:57:23,sản phẩm laptops thực sự tốt so các thương hiệu khác
202,Laptops,Tích cực,2023-05-08 04:12:00,mình mua laptops hài lòng
202,Sách,Tiêu cực,2023-01-17 17:31:34,bao giờ mua sách nữa
202,Giày dép,Tích cực,2023-03-05 16:03:44,mình mua giày dép hài lòng
202,Giày dép,Trung tính,2023-06-08 21:15:30,giày dép ổn gì đặc biệt
202,Đồ điện tử,Tích cực,2023-04-22 14:19:14,mình mua đồ điện tử hài lòng
202,Laptops,Tiêu cực,2023-09-12 21:23:37,bao giờ mua laptops nữa
202,Giày dép,Tích cực,2023-09-12 19:05:37,sản phẩm giày dép thực sự tốt so các thương hiệu khác
202,Laptops,Trung tính,2023-12-18 23:35:26,laptops ổn gì đặc biệt
202,Đồ điện tử,Tiêu cực,2023-05-11 06:38:37,sản phẩm đồ điện tử đạt kỳ vọng thất vọng
202,Giày dép,Tích cực,2023-07-19 02:25:43,thích sản phẩm giày dép chất lượng tuyệt vời
202,Giày dép,Tiêu cực,2023-03-29 03:02:02,dịch vụ hỗ trợ sau bán hàng giày dép quá kém
202,Laptops,Tích cực,2023-09-26 15:51:45,thích sản phẩm laptops chất lượng tuyệt vời
