User_ID,Topic,Comment,Sentiment,Comment_Time
221,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-06-04 16:54:37
221,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-08-09 09:05:16
221,Smartphone,"Smartphone ổn, nhưng không có gì đặc biệt.",Trung tính,2023-09-07 16:33:36
221,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-10-15 21:46:44
221,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-10-01 21:01:55
221,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tiêu cực,2023-12-10 12:04:54
221,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-03-11 21:00:46
221,Sách,Sẽ không bao giờ mua Sách nữa.,Tiêu cực,2023-09-27 17:51:48
221,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-02-27 08:19:38
221,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-05-05 02:46:50
221,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-10-07 22:08:26
221,Laptops,"Sản phẩm Laptops không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-10-03 22:36:02
221,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-04-17 05:01:15
221,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-08-25 02:49:18
221,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-04-21 17:02:55
221,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-03-20 08:20:16
221,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-04-15 07:03:46
221,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-08-05 10:32:56
221,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-07-20 14:04:46
221,Đồ điện tử,Dịch vụ hỗ trợ sau bán hàng của Đồ điện tử quá kém!,Tiêu cực,2023-08-21 22:03:56
221,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-12-27 23:17:44
221,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-09-23 16:05:02
221,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-01-25 11:57:08
221,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-06-03 13:21:27
222,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-10-10 13:04:48
222,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-05-04 06:49:32
222,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Trung tính,2023-05-02 01:59:11
222,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-08-19 11:20:09
222,Đồ điện tử,Sản phẩm Đồ điện tử này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-11-22 07:46:57
222,Smartphone,"Smartphone ổn, nhưng không có gì đặc biệt.",Trung tính,2023-10-28 20:02:02
222,Laptops,"Sản phẩm Laptops không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-08-28 03:42:33
222,Đồ điện tử,Sẽ không bao giờ mua Đồ điện tử nữa.,Tiêu cực,2023-05-03 02:02:40
222,Đồ điện tử,"Đồ điện tử ổn, nhưng không có gì đặc biệt.",Trung tính,2023-11-29 21:25:45
222,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-08-13 03:11:54
222,Đồ điện tử,Sản phẩm Đồ điện tử này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-12-06 17:39:40
222,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-10-14 16:10:20
222,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-04-21 01:25:40
222,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-10-12 16:55:54
222,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-11-16 21:12:47
222,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-08-19 13:34:10
222,Smartphone,Dịch vụ hỗ trợ sau bán hàng của Smartphone quá kém!,Tiêu cực,2023-03-19 00:49:30
222,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-01-20 14:04:40
222,Đồ điện tử,Sản phẩm Đồ điện tử này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-11-27 08:10:42
222,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-04-02 03:04:27
222,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-12-24 16:00:58
222,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-08-20 17:33:02
222,Sách,Sản phẩm Sách này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-11-07 19:36:28
222,Smartphone,Dịch vụ hỗ trợ sau bán hàng của Smartphone quá kém!,Tiêu cực,2023-12-01 00:38:52
222,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-12-30 18:41:24
222,Laptops,Mình đã mua Laptops và rất hài lòng.,Tiêu cực,2023-02-11 10:25:02
222,Smartphone,"Smartphone ổn, nhưng không có gì đặc biệt.",Trung tính,2023-08-05 01:11:41
222,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-02-17 22:14:55
222,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-05-10 01:34:17
222,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-01-17 02:21:22
222,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-06-05 13:39:42
222,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-03-30 14:27:13
222,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-04-20 19:36:20
222,Laptops,Sản phẩm Laptops này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-05-07 20:46:39
222,Laptops,Sẽ không bao giờ mua Laptops nữa.,Trung tính,2023-06-18 22:53:50
222,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-06-12 15:01:13
222,Smartphone,Dịch vụ hỗ trợ sau bán hàng của Smartphone quá kém!,Tiêu cực,2023-07-17 12:16:33
222,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-05-16 05:42:17
222,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-02-25 11:06:05
222,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Trung tính,2023-03-18 21:13:36
222,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Trung tính,2023-06-21 03:15:05
222,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tiêu cực,2023-02-15 21:40:50
222,Laptops,Sản phẩm Laptops này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-06-28 10:40:17
222,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-07-15 15:52:35
222,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-02-03 07:16:25
222,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-10-11 13:47:16
222,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-06-24 09:42:31
222,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-04-03 20:59:59
222,Đồ điện tử,Sẽ không bao giờ mua Đồ điện tử nữa.,Tiêu cực,2023-08-14 07:40:58
222,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-05-18 17:26:10
223,Đồ điện tử,Dịch vụ hỗ trợ sau bán hàng của Đồ điện tử quá kém!,Tiêu cực,2023-06-15 07:32:33
223,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-09-11 21:55:37
223,Đồ điện tử,"Đồ điện tử ổn, nhưng không có gì đặc biệt.",Trung tính,2023-02-05 13:01:59
223,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-04-04 20:08:40
223,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-07-01 21:29:05
223,Laptops,Sản phẩm Laptops này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-08-27 20:59:35
223,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-11-12 00:18:46
223,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-10-22 23:56:33
223,Sách,Sẽ không bao giờ mua Sách nữa.,Tiêu cực,2023-04-22 17:39:39
223,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-01-04 07:38:22
223,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-07-17 07:11:52
223,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-01-01 23:57:53
223,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-03-04 20:52:55
223,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-12-27 14:10:15
223,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tích cực,2023-03-03 12:37:42
223,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-10-06 05:22:37
223,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-06-13 19:31:12
223,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-03-26 19:55:46
223,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-08-14 21:31:29
223,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tiêu cực,2023-05-20 15:24:53
223,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-02-21 22:08:08
223,Smartphone,"Smartphone ổn, nhưng không có gì đặc biệt.",Trung tính,2023-01-08 07:40:24
223,Sách,Sẽ không bao giờ mua Sách nữa.,Tiêu cực,2023-01-05 05:32:00
223,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-10-06 09:00:04
223,Đồ điện tử,"Đồ điện tử ổn, nhưng không có gì đặc biệt.",Tiêu cực,2023-06-09 10:48:48
223,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-10-18 20:13:42
223,Đồ điện tử,Dịch vụ hỗ trợ sau bán hàng của Đồ điện tử quá kém!,Tiêu cực,2023-10-06 10:33:20
223,Laptops,"Sản phẩm Laptops không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-11-28 19:24:45
223,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-03-27 19:03:17
223,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-04-02 09:45:32
223,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-06-10 03:42:34
223,Đồ điện tử,"Đồ điện tử ổn, nhưng không có gì đặc biệt.",Trung tính,2023-03-27 08:22:24
223,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-03-11 14:23:00
223,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-10-07 00:56:35
223,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-11-27 17:46:02
223,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-04-20 11:47:51
223,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-07-06 11:35:49
223,Laptops,Sẽ không bao giờ mua Laptops nữa.,Trung tính,2023-11-07 06:16:20
223,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-01-09 18:05:58
223,Sách,Sẽ không bao giờ mua Sách nữa.,Tiêu cực,2023-10-08 23:39:44
223,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-01-27 04:15:13
223,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-05-17 01:03:51
223,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-07-12 16:36:53
223,Smartphone,Dịch vụ hỗ trợ sau bán hàng của Smartphone quá kém!,Tích cực,2023-02-08 04:28:21
223,Đồ điện tử,Sẽ không bao giờ mua Đồ điện tử nữa.,Tiêu cực,2023-04-01 05:55:54
223,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-08-04 04:59:55
223,Sách,Sản phẩm Sách này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-03-06 10:50:50
223,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-04-07 00:40:34
223,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-08-10 15:24:33
223,Đồ điện tử,Dịch vụ hỗ trợ sau bán hàng của Đồ điện tử quá kém!,Tiêu cực,2023-09-01 00:55:42
224,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-11-17 07:24:05
224,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-10-22 17:59:54
224,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-02-24 09:49:47
224,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-06-23 09:32:08
224,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-03-12 03:26:15
224,Đồ điện tử,Dịch vụ hỗ trợ sau bán hàng của Đồ điện tử quá kém!,Trung tính,2023-04-10 11:57:03
224,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-04-24 18:02:31
224,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-03-22 10:18:36
224,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-02-18 05:55:59
224,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-09-05 16:49:43
224,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tích cực,2023-01-27 21:20:56
224,Smartphone,Dịch vụ hỗ trợ sau bán hàng của Smartphone quá kém!,Tiêu cực,2023-08-01 07:17:26
224,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-09-02 14:19:12
224,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-04-01 05:36:21
224,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-07-15 06:54:36
224,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-09-19 03:31:23
224,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-10-14 21:36:56
224,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-11-23 07:17:51
224,Đồ điện tử,"Đồ điện tử ổn, nhưng không có gì đặc biệt.",Trung tính,2023-02-26 17:10:57
224,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-01-01 10:20:48
224,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-09-09 21:01:28
224,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-07-02 15:28:01
224,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-05-29 14:27:14
224,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-08-18 01:31:14
224,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-10-20 15:29:11
224,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-04-19 10:20:48
224,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tích cực,2023-03-14 06:45:49
224,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-05-30 00:17:51
224,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-06-20 18:15:37
224,Smartphone,Sản phẩm Smartphone này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-09-07 08:40:07
224,Laptops,"Sản phẩm Laptops không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-07-24 15:37:02
224,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-07-13 18:36:12
224,Sách,Sẽ không bao giờ mua Sách nữa.,Tiêu cực,2023-11-09 06:32:26
224,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-07-17 23:59:08
224,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-06-03 01:37:21
224,Smartphone,Sản phẩm Smartphone này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-07-16 11:13:25
224,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tích cực,2023-04-24 00:44:19
224,Sách,Sản phẩm Sách này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-09-02 15:28:26
224,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-03-11 07:24:49
224,Sách,"Sản phẩm Sách không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-01-09 22:23:47
224,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-07-26 15:59:35
224,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-10-06 11:48:53
224,Đồ điện tử,Dịch vụ hỗ trợ sau bán hàng của Đồ điện tử quá kém!,Tiêu cực,2023-08-23 05:31:58
224,Smartphone,Sản phẩm Smartphone này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-10-14 13:35:31
224,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-09-08 09:40:35
224,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tích cực,2023-06-17 16:58:12
224,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-09-10 15:46:15
224,Smartphone,Sản phẩm Smartphone này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-08-14 01:20:15
224,Sách,Sẽ không bao giờ mua Sách nữa.,Tiêu cực,2023-08-02 14:24:59
224,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-12-15 20:29:53
225,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-01-29 17:54:47
225,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-01-17 06:44:20
225,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tiêu cực,2023-04-03 08:30:17
225,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-01-23 08:43:05
225,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-09-05 13:59:37
225,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-04-11 07:32:11
225,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-01-14 18:38:45
225,Sách,Sản phẩm Sách này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-12-08 19:33:50
225,Sách,Sẽ không bao giờ mua Sách nữa.,Tiêu cực,2023-02-04 07:37:51
225,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-07-19 02:57:44
225,Đồ điện tử,"Đồ điện tử ổn, nhưng không có gì đặc biệt.",Trung tính,2023-09-20 10:23:55
225,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-09-21 16:29:09
225,Giày dép,"Tôi rất thích sản phẩm Giày dép, chất lượng tuyệt vời!",Tích cực,2023-02-19 00:02:13
225,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-09-07 19:54:57
225,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-11-13 19:43:45
225,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Trung tính,2023-08-16 15:05:21
225,Đồ điện tử,"Đồ điện tử ổn, nhưng không có gì đặc biệt.",Trung tính,2023-02-06 05:55:34
225,Smartphone,"Smartphone ổn, nhưng không có gì đặc biệt.",Trung tính,2023-11-19 14:04:49
225,Đồ điện tử,Sản phẩm Đồ điện tử này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-05-10 13:04:53
225,Đồ điện tử,Sẽ không bao giờ mua Đồ điện tử nữa.,Tiêu cực,2023-08-18 23:28:06
225,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-08-19 16:33:35
225,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-07-01 03:56:06
225,Smartphone,"Sản phẩm Smartphone không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-05-10 16:33:31
225,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-10-18 04:20:33
225,Laptops,"Sản phẩm Laptops không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-09-22 09:59:00
225,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-03-29 06:21:17
225,Đồ điện tử,Sẽ không bao giờ mua Đồ điện tử nữa.,Tiêu cực,2023-01-30 01:16:02
225,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-08-08 18:58:39
225,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-10-11 05:20:37
225,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-01-22 06:07:48
225,Smartphone,Dịch vụ hỗ trợ sau bán hàng của Smartphone quá kém!,Tiêu cực,2023-07-09 09:53:38
225,Smartphone,Sẽ không bao giờ mua Smartphone nữa.,Tiêu cực,2023-08-28 15:43:36
225,Laptops,"Sản phẩm Laptops không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-12-18 05:22:44
225,Đồ điện tử,"Đồ điện tử ổn, nhưng không có gì đặc biệt.",Trung tính,2023-12-12 07:10:08
225,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-09-30 14:53:37
225,Laptops,Mình đã mua Laptops và rất hài lòng.,Tích cực,2023-02-20 11:11:58
225,Đồ điện tử,Mình đã mua Đồ điện tử và rất hài lòng.,Tích cực,2023-03-08 04:11:35
225,Laptops,"Sản phẩm Laptops không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-04-17 22:30:55
225,Laptops,Dịch vụ hỗ trợ sau bán hàng của Laptops quá kém!,Tiêu cực,2023-07-08 07:28:52
225,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tích cực,2023-03-28 20:10:48
225,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-10-16 13:38:32
225,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tích cực,2023-03-07 22:33:07
225,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-12-29 09:38:50
225,Laptops,"Tôi rất thích sản phẩm Laptops, chất lượng tuyệt vời!",Tích cực,2023-05-14 03:19:27
225,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-11-14 02:25:27
225,Laptops,"Sản phẩm Laptops không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-03-29 19:20:59
225,Smartphone,Sản phẩm Smartphone này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-07-13 12:11:33
225,Giày dép,Dịch vụ hỗ trợ sau bán hàng của Giày dép quá kém!,Tích cực,2023-09-14 10:18:46
225,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-11-19 23:58:01
225,Giày dép,"Giày dép ổn, nhưng không có gì đặc biệt.",Trung tính,2023-02-02 12:54:27
226,Smartphone,Mình đã mua Smartphone và rất hài lòng.,Tích cực,2023-10-04 17:13:18
226,Đồ điện tử,"Sản phẩm Đồ điện tử không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-09-30 12:34:25
226,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-01-20 07:57:00
226,Laptops,"Laptops ổn, nhưng không có gì đặc biệt.",Trung tính,2023-11-14 06:22:14
226,Đồ điện tử,Sản phẩm Đồ điện tử này thực sự tốt hơn so với các thương hiệu khác.,Tích cực,2023-07-15 01:32:55
226,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-04-25 13:58:14
226,Laptops,Sẽ không bao giờ mua Laptops nữa.,Tiêu cực,2023-11-11 17:34:06
226,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-11-22 15:36:09
226,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-10-31 19:52:28
226,Đồ điện tử,"Tôi rất thích sản phẩm Đồ điện tử, chất lượng tuyệt vời!",Tích cực,2023-01-16 15:29:13
226,Sách,"Sách ổn, nhưng không có gì đặc biệt.",Trung tính,2023-04-04 14:29:50
226,Giày dép,Sẽ không bao giờ mua Giày dép nữa.,Tiêu cực,2023-02-23 02:41:41
226,Sách,Mình đã mua Sách và rất hài lòng.,Tích cực,2023-02-24 16:05:24
226,Giày dép,"Sản phẩm Giày dép không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-05-12 21:25:18
226,Sách,"Tôi rất thích sản phẩm Sách, chất lượng tuyệt vời!",Tích cực,2023-08-19 16:37:49
226,Giày dép,Mình đã mua Giày dép và rất hài lòng.,Tích cực,2023-02-08 08:05:10
226,Smartphone,"Tôi rất thích sản phẩm Smartphone, chất lượng tuyệt vời!",Tích cực,2023-10-29 23:08:16
226,Laptops,"Sản phẩm Laptops không đạt kỳ vọng, rất thất vọng.",Tiêu cực,2023-02-27 12:12:08
226,Sách,Dịch vụ hỗ trợ sau bán hàng của Sách quá kém!,Tiêu cực,2023-09-20 02:09:02
226,Smartphone,"Smartphone ổn, nhưng không có gì đặc biệt.",Trung tính,2023-06-03 22:23:30
